IMSI,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8,model_9,model_10,model_11,model_12
d92ba993256579b846c5867a17a5c881,VT312A,G6-U00,G6-U00,G6-U00,G6-U00,G6-U00,G6-U00,G6-U00,HUAWEI G6-U00,HUAWEI G6-U00,HUAWEI G6-U00,HUAWEI G6-U00
56db8f2c31c44ceb6daf4bc10992d3b7,Ascend P7,Ascend P7,Ascend P7,Ascend P7,Ascend P7,Ascend P7,Ascend P7,Ascend P7,HUAWEI P7-L09,HUAWEI P7-L09,HUAWEI C8817L,HUAWEI P7-L09
1700c7641747f4b10793e49986f9c008,Ascend P7-L00,Ascend P7-L00,Ascend P7-L00,Ascend P7-L00,Ascend P7-L00,Ascend P7-L00,Ascend P7-L00,Ascend P7-L00,HUAWEI P7-L00,HUAWEI P7-L00,HUAWEI P7-L00,HUAWEI P7-L00
d6f05d7d4da121d627db5c88182bbbde,G610-T11,G610-T11,G610-T11,G610-T11,G610-T11,G610-T11,G610-T11,G610-T11,HUAWEI G610-T11,HUAWEI G610-T11,HUAWEI G610-T11,OPPO A33m
075f59bd73e136d4ccbfd8e132c792a6,T2011,T2011,T2011,T2011,T2011,T2011,T2011,T2011,E1110C,E1110C,E1110C,E1110C
be64d5733bc420ab7c700630f4e6386a,G610-U00,G610-U00,G610-U00,G610-U00,G610-U00,G610-U00,G610-U00,G610-U00,HUAWEI G610-U00,HUAWEI G610-U00,HUAWEI G610-U00,HUAWEI G610-U00
ec8f0c3030ce53811bae14de916fe9c1,U8950D,U8950D,U8950D,U8950D,MT2-L05(Mate 2),MT2-L05(Mate 2),MT2-L05(Mate 2),MT2-L05(Mate 2),HUAWEI MT2-L05,HUAWEI MT2-L05,HUAWEI G7-UL00,HUAWEI G7-UL20
e52537965e04683ec1b39fd76e10c682,T8600,A360t,A360t,A360t,A360t,A360t,A360t,A360t,Lenovo A360t,Lenovo A360t,Lenovo A360t,Lenovo A360t
e0326305505a8c51f6269ed2bc5bab5b,Y511-T00,Y511-T00,Y511-T00,Y511-T00,Y511-T00,Y511-T00,Y511-T00,Y511-T00,OPPO A31t,OPPO A31t,OPPO A31t,OPPO A31t
e15ca646fd50e9bab5657921ae635d35,G610-U00,G610-U00,Y310-5000,G610-U00,G610-U00,G610-U00,A936,A936,Lenovo A936,Lenovo A936,Lenovo A936,Lenovo A936
f1a2e298b6af47ef90a505bdb21ea340,Ascend P7-L00,Ascend P7-L00,Ascend P7-L00,Ascend P7-L00,Ascend P7-L00,Ascend P7-L00,Ascend P7-L00,Ascend P7-L00,HUAWEI P7-L00,HUAWEI P7-L00,HUAWEI P7-L00,HUAWEI P7-L00
3c637217434d70a084093415841791f0,G606-T00,G606-T00,G606-T00,G606-T00,G606-T00,AE G11,AE G11,AE G11,AE G11,AE G11,AE G11,AE G11
9f64d652f7cd17efd7de9b09c9d8913c,Ascend G730,Ascend G730,Ascend G730,G730-U00,G730-U00,G730-U00,G730-U00,G730-U00,HUAWEI G730-U00,HUAWEI G730-U00,HUAWEI G730-U00,HUAWEI G730-U00
56cb0285274fb2c5ce96250a567d6345,U9508,U9508,U9508,U9508,U9508,U9508,U9508,iPhone 6 (A1586),HUAWEI U9508,HUAWEI U9508,HUAWEI U9508,HUAWEI U9508
2795ec26e2dbfcca1dae98ef763f6623,E261,E261,E261,E261,E261,E261,E261,E261,E261,E261,E261,E261
8ce0f320abc13d82b180d7f11e1045f2,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023
dca3edccbbb57957005af285e0918ea6,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023,ETS3023
3aba5a8e25139a710aea344d6d2984d9,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,HUAWEI G730-U00,HUAWEI G730-U00,HUAWEI G730-U00,HUAWEI G730-U00
daa54ed72452b79b3c3455bc26313769,Ascend P7,Ascend P7,Ascend P7,Ascend P7,Ascend P7,Ascend P7,Ascend P7,Ascend P7,HUAWEI GRA-CL10,HUAWEI GRA-CL10,HUAWEI GRA-CL00,HUAWEI GRA-CL00
81f968771c5a2c55d9ec563b15b12cdd,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,G730-U00,G730-U00,HUAWEI G730-U00,HUAWEI G730-U00,HUAWEI G730-U00,HUAWEI G730-U00
c2d7e0b6bdf2b05466bd706cce7c4343,Ascend P7,Ascend P7,Ascend P7-L00,GT-N7102,GT-N7102,GT-N7102,GT-N7102,GT-N7102,GT-N7102,PT1607,PT1607,A1700
a073c05db3a737cb88d8850920be23c1,C8813D,C8813D,C8813D,C8813D,C8813D,C8813D,C8813D,C8813D,HUAWEI C8813D,HUAWEI C8813D,HUAWEI C8813D,HUAWEI C8813D
db962d0ac355ae7173d69648d10258dc,G5000,G5000,G5000,G5000,G5000,G5000,G5000,G5000,HUAWEI G5000,HUAWEI G5000,HUAWEIG5000,HUAWEIG5000
4708f4e59cbc52c7c1c663a120920afd,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Che2-TL00,Che2-TL00,Che2-TL00,Che2-TL00,Che2-TL00,Che2-TL00,Che2-TL00,Che2-TL00
58b3ae160304cc77ad409ae0d5aa03ec,G610S/Ascend G610,G610S/Ascend G610,G610S/Ascend G610,G610S/Ascend G610,G610S/Ascend G610,G610S/Ascend G610,G610S/Ascend G610,G610S/Ascend G610,HUAWEI G610-U00,HUAWEI G610-U00,HUAWEI G610-U00,HUAWEI G610-U00
3fea966159862231700449894a60f41c,G610-U00,G610-U00,G610-U00,G610-U00,G610-U00,G610-U00,G610-U00,G610-U00,HUAWEI G610-U00,HUAWEI G610-U00,HUAWEI G610-U00,HUAWEI G610-U00
4127685ad8883d5247030970474f6faa,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,HUAWEI G730-U00,HUAWEI G730-U00,HUAWEI G730-U00,HUAWEI G730-U00
9650b292abe39523d23178f94b34be47,U9200,U9200,U9200,U9200,U9200,SM-G3586V,SM-G3586V,SM-G3586V,SM-G3586V,SM-G3586V,SM-G3586V,SM-G3586V
d8cf1547f019eedff2064f8a4bdcd661,Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),H30-U10,H30-U10,PLK-AL10,PLK-AL10
ad3f20eae8cce9a51b8b0c8413679776,G610-U00,G610-U00,G610-U00,G610-U00,G610-U00,G610-U00,G610-U00,G610-U00,HUAWEI G610-U00,HUAWEI G610-U00,HUAWEI G610-U00,HUAWEI G610-U00
be2bcdb078810e7c84a61da0d8adf3f3,G610-T11,G610-T11,G610-T11,G610-T11,G610-T11,G610-T11,Ascend P6 S-U06,Ascend P6 S-U06,HUAWEI P6 S-U06,HUAWEI P6 S-U06,HUAWEI P6 S-U06,HUAWEI P6 S-U06
6257fc15097e10d7ba9b36c7d8d7d349,Ascend P7,Ascend P7,Ascend P7,Ascend P7,Ascend P7,Ascend P7,Ascend P7,Ascend P7,HUAWEI P7-L00,HUAWEI P7-L00,A1700,A1700
f748872fe5964efabc00c272036e6574,G606-T00,G606-T00,EMULATIONAL,EMULATIONAL,Coolpad 5832,Coolpad 5832,Coolpad 5832,Coolpad 5832,Coolpad 5832,HUAWEI G606-T00,HUAWEI G606-T00,HUAWEI G606-T00
bd6a2a3cb307babe98f781a560e59c7c,Y511,Y511,Y511,Y511,Y511,Y511,Y511,Y511,HUAWEI Y511-T00,HUAWEI P7-L07,HUAWEI P7-L07,HUAWEI P7-L07
ed79d3f31fd9faeb767849989c0e9130,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,HUAWEI G750-T20,HUAWEI G750-T20,HUAWEI G750-T20,HUAWEI G750-T20
33c630707bde22a51ad6635c0db81cec,Ascend P7-L00,Ascend P7-L00,Ascend P7-L00,Ascend P7-L00,Ascend P7-L00,Ascend P7-L00,Ascend P7-L00,Ascend P7-L00,HUAWEI P7-L00,HUAWEI P7-L00,HUAWEI P7-L00,HUAWEI P7-L00
4b8ad1bc0441149fbd91d3541b29422e,G700-U00,G700-U00,G700-U00,G700-U00,G700-U00,G700-U00,G700-U00,G700-U00,HUAWEI G700-U00,HUAWEI G700-U00,HUAWEI G700-U00,HUAWEI G700-U00
0d4700b40fdf9afb2b359884bb37fc1b,E1552,iPhone 6 (A1586),iPhone 6 (A1586),iPhone 6 (A1586),iPhone 6 (A1586),iPhone 6 (A1586),iPhone 6 (A1586),iPhone 6 (A1586),A1586,A1586,A1586,A1586
4ac1e4f9ede43186f65fb640e2d03c22,VT312A,VT312A,VT312A,VT312A,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00
ae13ecc5ff3050b247487ee7bf537a39,H30-L02,H30-L02,H30-L02,H30-L02,H30-L02,H30-L02,H30-L02,H30-L02,H30-L02,H30-L02,H30-L02,H30-L02
a57e161af0c677b7ef89f91d324518c1,Hol-U10,Hol-U10,Hol-U10,Coolpad 9190L,Coolpad 9190L,Coolpad 9190L,Coolpad 9190L,Coolpad 9190L,Coolpad 9190L_C00,Coolpad 9190L_C00,Coolpad 5952,Coolpad 9190L_C00
9552dd96db18bc9b95c7bdf185d68e84,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,H30-C00,Lenovo S930,Lenovo A850+,Letv X500
3ac3a780c4dec42f7e3775c144cd8bff,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,iPhone 6 Plus (A1524),Honor 3C,H30-T00,H30-T00,H30-T00,H30-T00
a42d8b29520d5266ec1630ebc8719be8,G5000,5233,5233,5233,5233,5233,5233,5233,5233,5233,5233,5233
96bd2418d94ffa8a38ee69aa7d2f63cf,Ascend P7,Ascend P7,Ascend P7,Ascend P7,Ascend P7,Ascend P7,Ascend P7,Ascend P7,HUAWEI P7-L07,HUAWEI P7-L07,HUAWEI P7-L07,HUAWEI P7-L07
523727f020874867fdbcc45991a0a8bf,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,HUAWEI G730-U00,HUAWEI G730-U00,HUAWEI G730-U00,HUAWEI G730-U00
7fbecb8eeff82eee57ca8380324f6bdb,Ascend Mate7,Ascend Mate7,Ascend Mate7,Ascend Mate7,Ascend Mate7,Ascend Mate7,Ascend Mate7,Ascend Mate7,HUAWEI MT7-TL00,HUAWEI MT7-TL00,HUAWEI MT7-TL00,HUAWEI MT7-TL00
3cc08ca4c014666130424e0fd74dac36,G610-T11,G610-T11,G610-T11,G610-T11,G610-T11,G610-T11,G610-T11,G610-T11,HUAWEI G610-T11,HUAWEI G610-T11,HUAWEI G610-T11,HUAWEI G610-T11
2d5fcfbd212dbd31a379461e973d0524,G610-U00,G610-U00,G610-U00,G610-U00,G610-U00,G610-U00,G610-U00,G610-U00,HUAWEI G610-U00,HUAWEI G610-U00,HUAWEI G610-U00,HUAWEI G610-U00
f75bfdd2a2fb4bcbf4af6ddb19b8d410,Y310-T10,Y310-T10,Y310-T10,Y310-T10,Y310-T10,Y310-T10,Y310-T10,Y310-T10,HUAWEI Y310-T10,HUAWEI Y310-T10,HUAWEI Y310-T10,HUAWEI Y310-T10
e32e5a2e8f08b598c3b0d7151f680eee,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,D9220,D9220,D9220,SM-N9150,SM-N9150,SM-N9150,SM-N9150
d12648b1b5e3b4537611b23d614a58df,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,HUAWEI G750-T00,HUAWEI G750-T00,HUAWEI G750-T00,HUAWEI G750-T00
fe94825d862a383a34c057aafef4cf7a,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,HUAWEI G750-T00,HUAWEI G750-T00,HUAWEI G750-T00,HUAWEI G750-T00
44c9b704067955e4abff39d6c805d606,Y310-5000,Y310-5000,Y310-5000,Y310-5000,Y310-5000,Y310-5000,Y310-5000,Y310-5000,HUAWEI Y310-5000,RSD-A6500,RSD-A6500,RSD-A6500
fe088e672dffe593b471242aa4d19b55,Y550,Y550,Y550,Y550,Y550,G750-T01(Honor 3x),G750-T01(Honor 3x),G750-T01(Honor 3x),HUAWEI G750-T01,HUAWEI G750-T01,HUAWEI G750-T01,HUAWEI G750-T01
a7ca25d991dee6845c4476b1cf7329fd,G730-U00,G730-U00,G730-U00,G730-U00,G730-U00,G730-U00,G730-U00,G730-U00,HUAWEI G730-U00,HUAWEI G730-U00,HUAWEI G730-U00,HUAWEI G730-U00
05c2e9bfcaf53f342d15c3cebba067ee,U5500,U5500,Ascend Mate7,MT7-TL10(Ascend Mate7),MT7-TL10(Ascend Mate7),MT7-TL10(Ascend Mate7),H60-L02,H60-L02,HUAWEI MT7-TL10,HUAWEI MT7-TL10,HUAWEI MT7-TL10,H1512
087d485d72cb16a58bf5ebd495defdb8,VT312A,iPhone 6 (A1586),iPhone 6 (A1586),iPhone 6 (A1586),iPhone 6 (A1586),iPhone 6 (A1586),iPhone 6 (A1586),iPhone 6 (A1586),A1586,A1586,A1586,A1586
7b359b129bb69b3900add8a2eb5739a0,G700-U00,G700-U00,G700-U00,G700-U00,G700-U00,G700-U00,G700-U00,G700-U00,HUAWEI G700-U00,HUAWEI G700-U00,HUAWEI G700-U00,HUAWEI G700-U00
f50aa012382a137e85ece4b31815e4e7,U9508,U9508,U9508,U9508,U9508,U9508,U9508,U9508,ONE A0001,ONE A0001,ONE A0001,ONE A0001
150cee87e8a74479e9d4344452916ac6,VT312A,VT312A,VT312A,VT312A,VT312A,VT312A,VT312A,VT312A,HUAWEI G6-U00,HUAWEI G6-U00,HUAWEI G6-U00,HUAWEI G6-U00
5f35cbd7fdb67002845e7d3bf1afb911,P6S-U06,P6S-U06,Ascend P6 S-U06,Ascend P6 S-U06,Ascend P6 S-U06,Ascend P6 S-U06,Ascend P6 S-U06,Ascend P6 S-U06,HUAWEI P6 S-U06,HUAWEI P6 S-U06,HUAWEI P6 S-U06,HUAWEI P6 S-U06
52600bd44905c747f04c0567ee80672b,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125
67ef9b0fe84f7482ecb565b882187407,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125
46f4f543146030044b17cde6b5412569,G525-U00,G525-U00,Z2008,G525-U00,G525-U00,Z2008,Z2008,G525-U00,HUAWEI G525-U00,HUAWEI G525-U00,HUAWEI G525-U00,HUAWEI G525-U00
e567bc78d82c4b3110edafe2872b7265,G610-C00,G610-C00,G610-C00,G610-C00,G610-C00,G610-C00,G610-C00,G610-C00,HUAWEI G610-C00,HUAWEI G610-C00,HUAWEI G610-C00,HUAWEI G610-C00
9ec2b8d05b723676835d19a1ea40418e,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,Ascend G730,HUAWEI G730-U00,HUAWEI G730-U00,HUAWEI G730-U00,HUAWEI G730-U00
75a1646a8ad21852ba16406e9d5637f1,T8951,T8951,T8951,T8951,T8951,T8951,T8951,A298t,Coolpad 7268,Coolpad 7268,Coolpad 7268,Coolpad 7268
fb1d2a2a0b4f68674ed41c2757d70c85,Y210-0010,Y210-0010,Y210-0010,Y210-0010,Y210-0010,Y210-0010,Y210-0010,Y210-0010,HUAWEI Y210-0010,HUAWEI Y210-0010,HUAWEI Y210-0010,HUAWEI Y210-0010
7782e3e3c811a6663fcab44e660f5740,G610-T11,G610-T11,G610-T11,G610-T11,G610-T11,G610-T11,G610-T11,G610-T11,HUAWEI G610-T11,HUAWEI G610-T11,HUAWEI G610-T11,HUAWEI G610-T11
9ab5697b9ce336a5ef9ccd2785520b14,VT312A,VT312A,VT312A,VT312A,VT312A,VT312A,VT312A,VT312A,HUAWEI G6-U00,HUAWEI G6-U00,HUAWEI G6-U00,HUAWEI G6-U00
99ae21d7af92c5c3b67aebf4e4e11ba6,Honor 3C,Honor 3C,Honor 3C,Honor 3C,H30-L02,H30-L02,H30-L02,H30-L02,H30-L02,H30-L02,H30-L02,H30-L02
6688861ace1eac13def806dbbb28b4d8,Ascend P7,Ascend P7,Ascend P7,Ascend P7,Ascend P7,SM-T211(Galaxy Tab 3),SM-T211(Galaxy Tab 3),SM-T211(Galaxy Tab 3),HUAWEI P7-L09,HUAWEI P7-L09,HUAWEI C8817L,HUAWEI C8817L
c4ea3c961a0b709377dc711034cae1a5,U9508,U9508,U9508,U9508,U9508,U9508,U9508,U9508,HUAWEI U9508,HUAWEI U9508,HUAWEI U9508,HUAWEI U9508
d7b1052a22958bf89478068be07d9402,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,HUAWEI G750-T20,HUAWEI G750-T20,HUAWEI G750-T20,HUAWEI G750-T20
4093ab07b92a5259f4ef68b052ec7dd1,S8600,S8600,MI 2,S8600,Coolpad 8816,S8600,MI 2,MI 2,2013022,2013022,A1586,A1586
c119f2a6dd1c1cefdec00baa2bd528a7,U8860,U8860,U8860,Honor 4X,Honor 4X,Honor 4X,Honor 4X,Honor 4X,Che1-CL20,Che1-CL20,Che1-CL20,Che1-CL20
1673126be4ab4cec47ef5a2c2ec73434,G700-T00,G700-T00,G700-T00,G700-T00,G700-T00,G700-T00,G700-T00,G700-T00,HUAWEI G700-T00,HUAWEI G700-T00,HUAWEI G700-T00,HUAWEI G700-T00
eeb7c71ebaad33a8ad8bc74c89a40bce,Ascend Mate7,Ascend Mate7,Ascend Mate7,Ascend Mate7,Ascend Mate7,Ascend Mate7,Ascend Mate7,Ascend Mate7,HUAWEI MT7-UL00,HUAWEI MT7-UL00,HUAWEI MT7-UL00,HUAWEI MT7-UL00
c8efeb259b495b1dd2706ffc57628f6d,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,H30-T00,H30-T00,H30-T00,H30-T00
5a80cef747fb5508bf32c97e611f2394,Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),Honor 3C(CU),H30-U10,H30-U10,H30-U10,H30-U10
13f2e373e564dfd746b981afdae7e8bc,Ascend Mate7,Ascend Mate7,Ascend Mate7,Ascend Mate7,Ascend Mate7,Ascend Mate7,Ascend Mate7,Ascend Mate7,HUAWEI MT7-TL10,HUAWEI MT7-TL10,HUAWEI MT7-TL10,HUAWEI MT7-TL10
21d390a80058b1d197eb1555812aeb76,G5000,G5000,G5000,G5000,G5000,G5000,G5000,G5000,HUAWEI G5000,HUAWEI G5000,HUAWEIG5000,HUAWEIG5000
22c713ab4c698767ba7ef967de37adb1,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125
ba291be014b38772a2450f2b08dbd45a,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125,ETS3125
df3cdca4c2a8058a74a91b3969aa39a4,U8860,U8860,U8860,U8860,U8860,U8860,U8860,U8860,HUAWEI U8860,HUAWEI U8860,HUAWEIU8860,HUAWEIU8860
6d9a93941b2e15cab75027b42e9ca453,P6-U06,P6-U06,P6-U06,P6-U06,P6-U06,P6-U06,P6-U06,P6-U06,HUAWEI P6-U06,HUAWEI P6-U06,HUAWEI P6-U06,HUAWEI P6-U06
5daaff30fef01bec0e33d4eb0d4a4cb5,P6-C00,P6-C00,GT-I9502,P6-C00,P6-C00,P6-C00,P6-C00,P6-C00,HUAWEI P6-C00,HUAWEI P6-C00,HUAWEI P6-C00,HUAWEI P6-C00
447cf9cad710d33c97a189318e8b1243,Ascend P7,Ascend P7-L00,Ascend Mate7,Ascend Mate7,Ascend Mate7,MT7-L09(Ascend Mate7),MT7-L09(Ascend Mate7),MT7-L09(Ascend Mate7),HUAWEI CRR-TL00,HUAWEI CRR-TL00,HUAWEI  CRR-TL00,HUAWEI  CRR-TL00
92c0e74011d791e7b79d4caf89d161d7,G5000,G5000,G5000,G5000,G5000,G5000,G5000,G5000,HUAWEI G5000,HUAWEI G5000,HUAWEIG5000,HUAWEIG5000
4e7fb323cdd4b7285ebf2190b601da27,Ascend P7,Ascend P7,Ascend P7,Ascend P7,Ascend P7,A380t,Ascend P7,A380t,HUAWEI P7-L09,HUAWEI P7-L09,HUAWEI C8817L,HUAWEI C8817L
fc5494236a92c06bb006e9bbee058e5c,T8951,T8951,T8951,T8951,T8951,T8951,T8951,T8951,HUAWEI T8951,HUAWEI T8951,HUAWEI T8951,HUAWEI T8951
4826c259bfd52236d5bdf5c699ed2390,Y511,Y511,Y511,Y511,Y511,R6007,A5800-D,A5800-D,Lenovo A5800-D,Lenovo A5800-D,Lenovo A5800-D,Lenovo A5800-D
8affd95a848700d68b9cbed8800586e2,Honor 3C,H30-L02,H30-L02,H30-L02,H30-L02,H30-L02,H30-L02,H30-L02,H30-L02,H30-L02,H30-L02,H30-L02
16821d1bd6ae0f6ee68fa448550bfc0b,B199,B199,B199,B199,B199,B199,B199,B199,HUAWEI B199,HUAWEI B199,HUAWEI B199,HUAWEI B199
88ac71525990962fc14fead3555501ab,E5331,E5331,E5331,E5331,E5331,E5331,E5331,E5331,E5331,E5331,E5331,E5331
98d35dc53ddc8b3687dc850fbd7123e5,Honor 3C,Honor 3C,Che2-UL00,Che2-UL00,Che2-UL00,Che2-UL00,Che2-UL00,Che2-UL00,Che2-UL00,Che2-UL00,Che2-UL00,Che2-UL00
208207a37b4065e2d8df918098826af7,Ascend P6 S,Ascend P6 S,Ascend P6 S-U06,Ascend P6 S-U06,Ascend P6 S-U06,Ascend P6 S-U06,Ascend P6 S-U06,Ascend P6 S-U06,HUAWEI P6 S-U06,HUAWEI P6 S-U06,HUAWEI P6 S-U06,HUAWEI P6 S-U06
4465fc7bc94e14ee91c4880a29c160f2,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00
a44700d856322587162e08278a3741d4,U8800,U8800,U8800,U8800,U8800,U8800,U8800,U8800,"U8800, U8800, IDEOS X5","U8800, U8800, IDEOS X5","U8800,U8800,IDEOSX5","U8800,U8800,IDEOSX5"
c626acf9c7a46f7f178c2a04af711530,Y518-T00,Y518-T00,Y518-T00,Y518-T00,Y518-T00,Y518-T00,Y518-T00,Y518-T00,HUAWEI Y518-T00,HUAWEI Y518-T00,HUAWEI Y518-T00,HUAWEI Y518-T00
d5012d72204982a43a35b8dcc19e3770,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,Honor 3C,H30-T00,H30-T00,H30-T00,H30-T00
a4333a19ee75972135aecd4f3f960f4c,Y210-0010,Y210-0010,Y210-0010,Y210-0010,Y210-0010,Y210-0010,Y210-0010,Y210-0010,HUAWEI Y210-0010,HUAWEI Y210-0010,HUAWEI Y210-0010,HUAWEI Y210-0010
880d18d4e0d8d0d926b79a8e884b2a68,MediaPad X1 7.0,MediaPad X1 7.0(7D-501U),MediaPad X1 7.0(7D-501U),MediaPad X1 7.0(7D-501U),MediaPad X1 7.0(7D-501U),MediaPad X1 7.0(7D-501U),MediaPad X1 7.0(7D-501U),MediaPad X1 7.0(7D-501U),7D-501u,7D-501u,7D-501u,7D-501u
6fec53d481f2e529c5025ca609b57f5c,G700-U00,G700-U00,G700-U00,G700-U00,G700-U00,G700-U00,G700-U00,G700-U00,HUAWEI G700-U00,HUAWEI G700-U00,HUAWEI G700-U00,HUAWEI G700-U00
bdf175b5b9f4914bbcb674a9aeb1a95d,G608-T00,Y516-T00,Y516-T00,Y516-T00,Y516-T00,Y516-T00,Y516-T00,Y516-T00,HUAWEI Y516-T00,HUAWEI Y516-T00,HUAWEI Y516-T00,HUAWEI Y516-T00
e4dd08a17f98942db55b05bd401c18cb,Ascend G510(G510-0010),Ascend G510(G510-0010),Ascend G510(G510-0010),Ascend G510(G510-0010),Ascend G510(G510-0010),Ascend G510(G510-0010),Ascend G510(G510-0010),Ascend G510(G510-0010),HUAWEI G510-0010,HUAWEI G510-0010,HUAWEI G510-0010,HUAWEI G510-0010
b6af62b8099d2004567af6c2b509ee69,Ascend P6,Ascend P6,Ascend P6,Ascend P6,H3X,H3X,R7005/1105,R7005/1105,OPPO R7005,OPPO R7005,OPPO 1105,OPPO 1105
e8633b2d07bf8296781f41e0748b9a85,MT2-C00,MT2-C00,MT2-C00,MT2-C00,MT2-C00,MT2-C00,MT2-C00,MT2-C00,HUAWEI Y321-C00,HUAWEI Y321-C00,HUAWEI MT2-C00,HUAWEI Y321-C00
8e6d4766d5302ccb9d44f96ba356aa68,VT312A,VT312A,VT312A,VT312A,VT312A,VT312A,VT312A,VT312A,HUAWEI G6-U00,HUAWEI G6-U00,HUAWEI G6-U00,HUAWEI G6-U00
d63a616fa34b85a17d79681a530bbfc1,U8660,U8660,U8660,U8660,U8660,S588,U8660,S588,LA2-S,LA2-S,LA2-S,LA2-S
b222f21af74c6ae74e678f487e45a63c,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,Honor 3X,SM-N9100,SM-N9100,SM-N9100,SM-N9100,SM-N9100,SM-N9100
5d44f0d4cba500f939d407c9074352f7,G660,G660,G660,G660,G660,G660,G660,G660,HUAWEI G660-L075,HUAWEI G660-L075,HUAWEI G660-L075,HUAWEI G660-L075
810765c380beb5113b2079fd1bb4058a,G610S/Ascend G610,G610S/Ascend G610,G610S/Ascend G610,G610S/Ascend G610,G610S/Ascend G610,G610S/Ascend G610,G610S/Ascend G610,G610S/Ascend G610,HUAWEI G610-U00,HUAWEI G610-U00,HUAWEI G610-U00,HUAWEI G610-U00
112f3feac40428ac73d77ef41a51d021,Y550,Y550,Y550,Y550,Y550,Y550,Shine-UL00,Shine-UL00,CHM-UL00,CHM-UL00,CHM-UL00,CHM-UL00
ee2b6f509e6ca7f05464127b375218f6,P6-U06,P6-U06,P6-U06,P6-U06,P6-U06,P6-U06,P6-U06,P6-U06,HUAWEI P6-U06,HUAWEI P6-U06,HUAWEI P6-U06,HUAWEI P6-U06
673c51c325ea19f3f7c5c42823b79210,P6-U06,P6-U06,P6-U06,P6-U06,iPhone 5,iPhone 5,iPhone 5,iPhone 5,A1429,A1429,A1429,A1429
d8891aa45abcbd8742bab9407cdc4ea6,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,Ascend G750,M575M,M575M,M575M,M575M
de577d773dd88d42372eb42d4d17dcae,G700-U00,G700-U00,G700-U00,iPhone 6 (A1586),iPhone 6 (A1586),iPhone 6 (A1586),iPhone 6 (A1586),iPhone 6 (A1586),A1586,A1586,A1586,A1586
49124202549541777b6acbb47700a434,Magnolia,Magnolia,Magnolia,Magnolia,Magnolia,Magnolia,Magnolia,Magnolia,H60-L12,H60-L12,H60-L12,H60-L12
