IMSI,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8,model_9,model_10,model_11,model_12
c19fe54975b2630d276b5d9ba99974a1,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,2014011,2014011,IPHONE4S(A1387),IPHONE4S(A1387)
c0b52ad88638c2279bbdce1c8f365081,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,2013012,2013012,2013012,vivo X6D
59f7f214b191b27584f3bc7f91991acd,MI 2,MI 2,Foma T2102v,MI 2,MI 2,MI 2,MI 2,MI 2,2012053,2012053,2012053,2012053
6b8a1651592ba3e37d1afb8416f68152,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,2013062
0e7a0903d55df43d41b9f26c881caf21,MI 3,MI 3,MI 3,MI 3,MI 3,MI 3T,MI 3T,MI 3T,2013061,2013061,2013061,2013061
7f4e604d692b2815a9912e9db1cb2dd8,MI 3,MI 3,MI 3,MI 3,MI 3,MI 3,MI 3,MI 3,2013061,2013061,2013061,2013061
42398f04e0bdbb2961c0beace2e6e659,MI 2,MI 2,MI 2,MI 2,Redmi Note(CU),Redmi Note(CU),Redmi Note(CU),Redmi Note(CU),2014021,2014021,2014021,HUAWEI P7-L07
8fea5593e877fcbed16dfedf2e763e9b,MI 2A,MI 2A,MI 2A,MI 2A,MI 2A,MI 2A,MI 2A,MI 2A,2013012,2013012,2013012,2013012
f84c0a10f8786771db0969b44a99b105,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,2013012,2013012,2013012,2013012
2b2051f9aaec1081c01a13a5b4c89f2e,MI 2S/MI 3,MI 2S/MI 3,iPhone 6 Plus (A1524),iPhone 6 Plus (A1524),iPhone 6 Plus (A1524),iPhone 6 Plus (A1524),iPhone 6 Plus (A1524),iPhone 6 Plus (A1524),A1524,A1524,A1524,A1524
890e9542730c4ce8d9164d83b8f76564,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,2013023,2013023,2013023,2013023
93c5c0c4248646368151b4fede0f59f2,MI 2014021,MI 2014021,MI 2014021,MI 2014021,MI 2014021,MI 2014021,MI 2014021,MI 2014021,2014021,2014021,2014021,2014021
a95129cc6e1822d8c1944624c4d7affd,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,2013023,2013023,2013023,2013023
24a6757e25458d7c4204bbd8bf9a5798,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,OPPO R7sm
be6d381b5024e78d3ae512cd6b95e46c,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,2013062
5f831976ea5d6b6c2cbcd2f5efad1056,MI 2013029,MI 2013029,MI 2013029,MI 2013029,MI 2013029,MI 2013029,MI 2013029,MI 2013029,2013029,2013029,2013029,2013029
87a7b7c13aa083840eacafa39add94a2,MI 2014021,S820,G656,G656,G656,G656,MI 2S,MI 2S,2014021,Forme D50,FORMED50,2014021
79d9d67bc432cd1eaa36312d8651fbc7,MI 2013029,MI 2013029,MI 2013029,MI 2013029,MI 2013029,MI 2013029,MI 2013029,MI 2013029,2013029,2013029,2013029,HUAWEI RIO-UL00
0ab12e1125d7e4118f29ea7e54f349f4,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,2013062,2013062,2013012,2013012
ee95773ce7430c7b121a9b146d08f420,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,2013012,2013012,A1332,A1332
c35d0844f10cbe92769314fa31caed71,MI 2S,MI 2S/MI 3,MI 2S/MI 3,MI 2S/MI 3,MI 2S/MI 3,MI 2S/MI 3,MI 2S/MI 3,MI 2S/MI 3,2013062,2013062,2013012,2013062
ae06ce4e2b34006a7c41fd347e2fc44d,HM 2T,HM 2T,iPhone 5S,iPhone 5S,iPhone 5S,iPhone 5S,iPhone 5S,iPhone 5S,A1533,A1533,A1533,A1533
d692e66f66c23b8956f9668ade0d5601,Redmi 1S,Redmi 1S,Redmi 1S,SGH-Z500,SGH-Z500,SM-G9200,SGH-Z500,SGH-Z500,SM-G9200,SM-G9200,SM-G9200,SM-G9200
48bf60104893fe0173f6833b77ed4083,Redmi 3,Redmi 3,Redmi 3,Redmi 3,Redmi 3,Redmi 3,Redmi 3,Redmi 3,2014022,2014022,2014022,2014022
fed809f423036c3ff90bcc55a75ae394,MI-ONE Plus,MI-ONE Plus,MI-ONE Plus,MI-ONE Plus,MI-ONE Plus,MI-ONE Plus,MI-ONE Plus,MI-ONE Plus,MI-ONE Plus,MI-ONE Plus,2014512,2014512
8189e04578750ed38572ef59f412e4a6,MI 2S/MI 3,MI 2S/MI 3,MI 2S/MI 3,MI 2S/MI 3,MI 2S/MI 3,MI 2S/MI 3,MI 2S/MI 3,MI 2S/MI 3,2013062,LENOVO i720,Lenovo A3000-H,Lenovo A3000-H
44365db6d2f353e8c7eb71dc54514676,HM 2T,HM 2T,HM 2T,HM 2T,HM 2T,HM 2T,HM 2T,HM 2T,2014017,2014017,2014017,2014017
75ef1a037bca4b61ade90c5b57953897,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,2013022,2013022,2013022,2013022
42dd7c4de8da5ad33519578a454319de,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,2013029,2013029,2013029,2013029
1e5aabb522ccdc1abb6a7c710c5ff52e,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,2012062,2012062,2012062,2012062
02261976902ba4383973a021e10f040f,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,2013062,2013062,2013012,2013062
f46aabea53c34242c4129a933e67717c,MI 2013122,MI 2013122,MI 2013122,MI 2013122,MI 2013122,MI 2013122,MI 2013122,MI 2013122,2014011,2014011,2013122,2013122
705bc4c6f332744909ddf9d4143d58b8,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,2013023,2013023,2013023,2013023
325464f5077a9af5f2e0ecc6d7342601,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,2013021,2013021,2013021,2013021
6b29f8999589cd5997ff93047037c19e,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,2013023,2013023,2013023,2013023
4b985e5e9b05d1d5a9efb657c26db12a,MI 2A,MI 2A,MI 2A,MI 2A,MI 2A,MI 2A,MI 2A,MI 2A,2013012,2013012,M571C,M571C
54a4ca0d236b119b96781844f92c5b72,MI-ONE S,SM-A5000,SM-A5000,SM-A5000,SM-A5000,SM-A5000,SM-A5000,SM-A5000,SM-A5000,SM-A5000,SM-A5000,SM-A5000
bd74c7587dd7685aa56be27cc862ee63,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,2013062
d599b31057b54bedabde05c42af0c4bc,MI 3C/MI 2S C,MI 3C/MI 2S C,MI 3C/MI 2S C,MI 3C/MI 2S C,iPhone 6 Plus (A1524),iPhone 6 Plus (A1524),iPhone 6 Plus (A1524),iPhone 6 Plus (A1524),A1524,A1524,A1524,A1524
8ce6ce0f84e61e626e4f9e0ed1c95720,Redmi Note,Redmi Note,iPhone 4S,iPhone 4S,iPhone 4S,GN152,GN152,GN152,GiONEE GN9006,GiONEE GN9006,GiONEE GN9006,GiONEE GN9006
ab6328de8f51eb41ed4138edf829bdd6,MI 2013122,MI 2013122,MI 2013122,MI 2013122,SGH-CC01,SGH-CC01,MI 2013122,MI 2013122,2014011,2014011,2013122,2014011
661511026e67cae392f06ea03fef96d3,MI 3S,MI 3S,MI 3S,MI 3S,MI 3S,MI 3S,MI 3S,MI 3S,2014215,2014215,2012121,2014215
262203f4d8b6d4bdc7727aa7f8143801,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,2013062,2013062,2013012,2013062
8a5f488dbb68b30954bb3a8a8cad7979,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,2013062
2cf5a57f9c12e9889e80384dead1bbae,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,2013062
a7cb184acc26c0437978e87fa4223982,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,iPhone 6 Plus (A1524),iPhone 6 Plus (A1524),iPhone 6 Plus (A1524),iPhone 6 Plus (A1524),A1524,A1524,A1524,A1524
44f397f157326b80d90af7fd7fc5fb90,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,2013062
9c38314ee985d56ab53abe276d616a58,MI 2,MI 2,MI 2,MI 2,MX4(M460),MI 2,MX4(M460),MX4(M460),M462,M462,M462,M462
b30e96bebd2071babfd083ca43c160da,MI 2,S135,MI 2,A936,A936,A936,A936,A936,Lenovo A936,Lenovo A936,Lenovo A936,Lenovo A936
d2700b52731ee782db90f089aa89a8cb,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,2013062,2014502,2014502,2014502
6055980e995b7ce9ed1ae71e34471d20,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,2013062,2013062,2013012,2013062
46e08fa47fa269de48967cd4191d3bcf,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,2013062
d7a960757c05722a4464644692467b3e,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,2012121,2012121,2012121,2012121
30df65029b806a06b58537a864b33943,MI 4,MI 4,MI 4,MI 4,MI 4,MI 4,MI 4,MI 4,2014501,2014501,2014501,2014501
e0127f9eff9113c929e04ddf4fa9a531,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,2014011,2014011,2014011,2014011
c4d7599cea5eb93a5fdd156a56ea352b,H3,H3,H3,H3,H3,H3,H3,H3,2014021,2014021,2014021,2014021
25d28afe32425c0521f973cef7c89601,MI 3T,MI 3T,MI 3T,MI 3T,iPhone 4S,iPhone 4S,iPhone 4S,iPhone 4S,A1431,A1431,A1431,A1431
d6bd5ff1f8d8b11a52091e2b88b659bd,MI 2,vivo Y17T,vivo Y17T,vivo Y17T,Coolpad 7298/Coolpad 7298A/Coolpad 7320,vivo Y17T,vivo Y17T,vivo Y17T,vivo Y17T,vivo Y17T,vivo Y17T,vivo Y17T
7071910334ffdb5b3cc66207637b1d03,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,2013028,2013028,2013028,2013028
413ca08199d8cc7edd173450d5d54989,MI-ONE Plus,MI-ONE Plus,MI-ONE Plus,MI-ONE Plus,MI-ONE Plus,MI-ONE Plus,MI-ONE Plus,MI-ONE Plus,MI-ONE Plus,MI-ONE Plus,MI-ONEPLUS,MI-ONEPLUS
d48f899d9a9a81292ea8091b6d543218,MI-ONE S,MI-ONE S,MI-ONE S,MI-ONE S,MI-ONE S,MI-ONE S,MI-ONE S,MI-ONE S,2012051,2012051,2012051,2012051
8366ac5ad3b1d9b3eb7fd74422df4dc1,MI 2A,MI 2A,MI 2A,MI 2A,MI 2A,H3X,H3X,H3X,2014912,2014912,2014912,2014912
b65a28782e32a447086583127170b0e9,MI 2,MI 2,MI 2,MI 2,MI 2,Coolpad 8675,Coolpad 8675,MI 2,2013022,vivo X5Pro V,vivo X5Pro V,vivo X5Pro V
293bce4722568bfedb56face3fb8ebd1,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,2013023,2013023,2013023,2013023
fad0991867684748597f51481b0d3127,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,2012121,ZTE Q302C,2015052,2015052
84afad963c8306b5e39398bf6bfce7fe,Redmi 1s/H2X,Redmi 1s/H2X,Redmi 1s/H2X,Redmi 1s/H2X,Redmi 1s/H2X,Redmi 1s/H2X,Redmi 1s/H2X,Redmi 1s/H2X,2014813,A1431,A1431,A1431
4b5b94cfb4e3aa4e09af5f3339aff7da,MI 2A,MI 2A,MI 2A,MI 2A,MI 2A,MI 2A,MI 2A,MI 2A,2014012,2014012,2013121,2013121
d6fd0697eca10f7dcb86d7aad2e2fc57,MI 3C,MI 3C,MI 3C,MI 3C,MI 3C,MI 3C,MI 3C,MI 3C,2013063,2013063,2013021,2013021
6bd5db577257132f56e56d6fc8c3e81d,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,2013023,2013023,2013023,2015561
a6d5a09acce14f992d04511efb6c4e66,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,2012052,2012052,2012052,2012052
fb9d767d38a6f174349269d173ce03e9,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,2013023,2013023,2013023,IPHONE4S(A1387)
88d5ed0ba126342e094f02fa20ffce28,Redmi 1s/H2X,Redmi 1s/H2X,Redmi 1s/H2X,Redmi 1s/H2X,Redmi 1s/H2X,Redmi 1s/H2X,Redmi 1s/H2X,Redmi 1s/H2X,2014813,2014813,2014501,2014501
686b3b2885dbbb45647c6879d599f9b9,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,2012121,2012121,2012121,2012121
1c6604c6e93f01f09173d3b9991cee4b,Redmi Note,Redmi Note,Redmi Note,Redmi Note,Redmi Note,Redmi Note,Redmi Note,Redmi Note,2014011,2014011,2013122,2013122
b4d5de50271e61c555bec500ba48cb4a,Redmi Note/MI 3S/Redmi,Redmi Note/MI 3S/Redmi,Redmi Note/MI 3S/Redmi,Redmi Note/MI 3S/Redmi,Redmi Note/MI 3S/Redmi,Redmi Note/MI 3S/Redmi,Redmi Note/MI 3S/Redmi,Redmi Note/MI 3S/Redmi,2014215,2014215,2013023,2014215
4a0571abc1c1a53b1dea582c98c16e2a,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,2014011,2014011,2014011,2014011
292449e7fa66eabcb1320b546e68afa9,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,2013029,2013029,2013029,Coolpad 7295
c0e1da5e59ab88e6d9df96320c5464fe,MI 3W,MI 3W,SM-A5000,SM-A5000,SM-A5000,SM-A5000,SM-A5000,SM-A5000,SM-A5000,SM-A5000,SM-A5000,SM-A5000
82b5b77fbe3f612bd4e30c63df3b27a0,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,2013029,2013029,2013029,2013029
294c742f28d08c9860f4488da185eff3,MI 2013029,MI 2013029,MI 2013029,MI 2013029,MI 2013029,MI 2013029,S8600,MI 2013029,2013029,2013029,2013029,2013029
c2105415de789f09ace8344a10e830c2,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,2013029,2013029,2013029,2013029
181d848140857063a49d3190a8d6a054,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,2013062,2013062,2013012,2013062
67217c46bc18b407f9c44969d3cb891d,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,2013029,2013029,2013029,2013029
b27cdc40eb8222516960da4ec2244c37,MI 2013029,MI 2013029,MI 2013029,MI 2013029,MI 2013029,MI 2013029,MI 2013029,MI 2013029,2013029,2013029,2013029,2013029
7a244dacdc2edd5ac2eb9a8621b5f337,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,2013023,2013023,2013023,2013023
ef6a3a25562b9ed8ab6c70f9c1efa8b8,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,2013023,2013023,2013023,2013023
fec0d553cd105532ef1ba38a3504c7d2,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,ZTE V9180,ZTE V9180,ZTE V9180,ZTE V9180
3e30a842a88a1c6ed28cd5f96960b800,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,2012121,2012121,2012121,2012121
c3856b32ef592534b868d47f3f5523ab,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,2013023,2013023,2013023,2013023
30bbef4144c7cb937d8c3291f3eda286,Redmi Note,Redmi Note,Redmi Note,Redmi Note,Redmi Note/Redmi 1S,G610+,G610+,G610+,HUAWEI G610-U00,HUAWEI G610-U00,HUAWEI G610-U00,HUAWEI G610-U00
4f3732770c136b6bd0dc6ea3e2bd259a,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,2013029,2013029,2013029,2013029
5ddd0579a2eaa19f1b5a7bf65c745d07,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,2013029,2013029,2013029,2013029
01b578c2770fe75ec20006990b0a0a68,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,2013022,2013022,2013022,2013022
9879dca222c325cd7a1671741414c79b,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,2014011,2014011,2014011,2014011
124edc6ee64a335eed888b4ade559494,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,2013029,2013029,2013029,2013029
9c384cb0aef7f2a69fa03c9373cbcdd5,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,MI 4,MI 4,MI 4,2014719,2014719,2014719,2014719
651187aa3979a45ac6b1b9ca90e4ca4f,Redmi Note,Redmi Note,Redmi Note,Redmi Note,Redmi Note,Redmi Note,Redmi Note,Redmi Note,2014018,2014018,2013029,2013121
e5b81cb69d4caa96636a9b7ecc6d4d81,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,2013062
6fb0f050d2f534145b10964c0dc84be5,MI 3W,MI 3W,MI 3W,MI 3W,MI 2,MI 2,MI 2,MI 2,2013062,2013062,2012121,2013062
37c86845f05995955715764a6076be5d,MI 2S/MI 3,MI 2S/MI 3,MI 2S/MI 3,MI 2S/MI 3,MI 2S/MI 3,MI 2S/MI 3,MI 2S/MI 3,MI 2S/MI 3,2013062,2013062,2013012,2013062
44239a1b7c683cccc26cef771f20ef5e,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,2013062
bc09a1fdff737c4469178bdb1a0f13b2,MI 2013029,MI 2013029,MI 2013029,MI 2013029,MI 2013029,MI 2013029,MI 2013029,MI 2013029,2013029,2013029,2013029,2013029
e4f6ecb1e38416bf90f18e6641274282,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,2013012,2013012,2013012,2013012
b9d78a023fca4448f788978c3df1a900,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,2012121,2012121,2012121,2012121
ebb40374bb17e728d5243e2268a11889,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,2013022,2013022,2013022,2013022
2eeeb833c371c2381b6848f3cc7c8b65,MI 2013028,MI 2013028,MI 2013028,MI 2013028,MI 2013028,MI 2013028,MI 2013028,MI 2013028,2013028,2013028,2013028,2013028
f440f4ba98d3e1b856d93ef42242f72f,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,2013012,2013012,2013012,2013012
485ee36b26dad79cbce2d0949a42d878,Redmi Note,Redmi Note,Redmi Note,Redmi Note,Redmi Note,Redmi Note,Redmi Note,Redmi Note,2014018,2014018,2013029,2013121
102248ca7922e9ff3eca8f4ac5bd3534,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,2013012,2013012,2013012,2013012
0827538eb173fda8c388b902109eb924,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013012,2013012,2013012
9c4762d94765a1cb498a18649647a913,MI 2A,MI 2A,MI 2A,MI 2A,MI 2A,MI 2A,MI 2A,MI 2A,2013012,2013012,2013012,2013012
d3862d91c326b1b86d801f9bdf61f984,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,2013023,2013023,2013023,2013023
5dbe95c4f322cc473047331cb923fe2e,MI-ONE Plus,MI-ONE Plus,MI-ONE Plus,iPhone 5,iPhone 5,iPhone 5,iPhone 5,iPhone 5,A1429,A1429,A1429,A1429
a5c4f5258400cc98cef4c6a5ec129950,H3,H3,H3,H3,H3,H3,H3,Redmi 3,2014022,2014022,2014022,2014022
d53213f6f04e2f9a214e27f1490d0da8,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,2013062
ddf4587f822202ffd743f717e6e96dee,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,vivo X5Max+
b00364a31afc810da26272db53db715c,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,2013062
6851b899456b2d61784fdff7ee925524,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,2013062
75db4778a1e3135b2d7ffa8defdc2757,MI 2,HS-T930,HS-T930,HS-T930,MI 2,MI 2,MI 2,MI 2,2013022,2013022,2013022,HS-T930
d62fd0ca1a2755d95a8e877751bbdc86,MI 2014021,MI 2014021,MI 2014021,MI 2014021,MI 2014021,MI 2014021,MI 2014021,MI 2014021,2014021,2014021,2014021,2014021
edc853d07562561346a91f4df3660728,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,2013062,2013062,2013012,2013062
02b1249a579f854974792db44de5ddbe,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,2013062
ddbec739ae36aae4ade7a64f18ce3499,Redmi 1S,EMULATIONAL,EMULATIONAL,EMULATIONAL,EMULATIONAL,EMULATIONAL,EMULATIONAL,EMULATIONAL,2014011,2014011,2014011,2014011
dd90e01d240da7498f43e09b0aa852f5,MI-ONE S,MI-ONE S,MI-ONE S,MI-ONE S,MI-ONE S,MI-ONE S,MI-ONE S,MI-ONE S,2012051,2012051,SM-G9006V,SM-G9006V
ac2ef20451d6368ecbdb8d77d7a2a21c,MI 2A,A617,A617,A617,5811,A617,5811,R815T,OPPO R815T,Coolpad Y76,Coolpad Y76,Coolpad Y76
96b35bd23c64d8958ffb06b6cb7e5f59,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,2013023,2013023,2013023,2013023
4406de4a67641f0bcdc78448b020f487,MI 2A,MI 2A,Coolpad 8085N,Coolpad 8085N,Coolpad 8085N,Coolpad 8085N,Coolpad 8085N,Coolpad 8085N,Coolpad 8085N,Coolpad 8085N,VB S7,VB S7
9b1e0bbf016ae0076267018bf78fa18b,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,2013023,2013023,2013023,2013023
32d79a25f6ce6172702806d62dbc3538,MI 3T,MI 3T,MI 3T,MI 3T,MI 3T,MI 3T,MI 3T,MI 3T,2013061,2013061,2013061,2013061
504dfd9f329ee6cbd043143d1a6b0881,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,2013062
06433f36d4a32ef651c2d4ba05c93354,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,2012052,2012052,2012052,2012052
355429cbeb86c66fb70a69a2e808ecdc,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,2013029,2013029,2013029,2013029
fce9db7af34cb38723427611c4970db5,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,2013062
d5e35665ec124822fbf0476bfdf012a0,MI 2013023,MI 2013023,MI 4,MI 4,MI 4,MI 4,MI 4,MI 4,2014616,2013023,2013023,2013023
895262c9a46926e415458c54a6b23ccc,Redmi Note/MI 3S/Redmi,Redmi Note/MI 3S/Redmi,Redmi Note/MI 3S/Redmi,Redmi Note/MI 3S/Redmi,Redmi Note/MI 3S/Redmi,Redmi Note/MI 3S/Redmi,H3X,H3X,2014912,2014912,2014912,2014912
b0df9ec91423e103aad0579b6567cedb,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,2013062
482c43600fcf63c16d910a22aad0865c,MI 2,MI 2,iPhone 4S,iPhone 4S,iPhone 4S,iPhone 4S,iPhone 4S,MI 2,2013029,2013029,2013029,2013029
e5f77b1337a02e8a1dda36420f6ef8ee,MI 2A(CT),MI 2A(CT),MI 2A(CT),MI 2A(CT),MI 2A(CT),MI 2A(CT),MI 2A(CT),MI 2A(CT),2013021,2013021,2013021,2013021
dc30ae4e6b111686de25d7e532a9e85f,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,2013023,2013023,2013023,2013023
bd086bda6affa8a98ebd3699bdc8016a,Redmi 1S,GT-E1200M,GT-E1200M,GT-E1200M,GT-E1200M,GT-E1200M,GT-E1200M,GT-E1200M,GT-E1200M,GT-E1200M,GT-E1200M,GT-E1200M
500653916eba63fff0e61b0a15577172,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,2012052,2012052,2012052,2012052
b9bcc60b45b955169e3cb02d8a79debb,Redmi 2S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,2013029,PE-UL00,PE-UL00,PE-UL00
